lots,modes,c0,opex,vpub,cash,kcash,t_rep,readiness,resilience,scale,territorial_archetypes,capability_groups,public_core_lots,BASE_ok,chk_exact_lot_count,chk_territorial_archetypes,chk_capability_groups,chk_public_core_lots,chk_c0_limit,chk_opex_limit,chk_vpub_floor,chk_kcash_floor,chk_t_rep_floor,STRESS_ok
FIRE+FLOOD+AGRI+ARCTIC,CBAC,1377.4,382.5,1360.6,393.0,1.027451,0.6475,4.025,3.65,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CBBA,1396.6,392.75,1497.8,393.25,1.001273,0.6475,4.025,3.65,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CBBB,1373.6,385.75,1413.2,437.0,1.132858,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CBBC,1364.4,378.75,1319.2,441.0,1.164356,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CBCA,1391.4,389.0,1451.8,412.75,1.061054,0.6475,4.025,3.65,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CBCB,1368.4,382.0,1367.2,456.5,1.195026,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CBCC,1359.2,375.0,1273.2,460.5,1.228,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCAA,1402.8,392.0,1419.2,326.75,0.833546,0.6475,4.025,3.65,4.275,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCAB,1379.8,385.0,1334.6,370.5,0.962338,0.6475,4.025,3.65,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCAC,1370.6,378.0,1240.6,374.5,0.990741,0.6475,4.025,3.65,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCBA,1389.8,388.25,1377.8,374.75,0.965229,0.6475,4.025,3.65,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCBB,1366.8,381.25,1293.2,418.5,1.097705,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCBC,1357.6,374.25,1199.2,422.5,1.128925,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCCA,1384.6,384.5,1331.8,394.25,1.025358,0.6475,4.025,3.65,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCCB,1361.6,377.5,1247.2,438.0,1.160265,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+ARCTIC,CCCC,1352.4,370.5,1153.2,442.0,1.192982,0.6475,4.025,3.65,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AAAA,1228.5,336.0,1610.0,308.75,0.918899,0.7025,4.425,4.05,4.55,4,2,4,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AAAB,1216.0,332.5,1570.4,342.5,1.030075,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AAAC,1211.0,329.0,1526.4,350.5,1.06535,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AABA,1215.5,332.25,1568.6,356.75,1.07374,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AABB,1203.0,328.75,1529.0,390.5,1.187833,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AABC,1198.0,325.25,1485.0,398.5,1.225211,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AACA,1210.3,328.5,1522.6,376.25,1.145358,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AACB,1197.8,325.0,1483.0,410.0,1.261538,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,AACC,1192.8,321.5,1439.0,418.0,1.300156,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABAA,1211.5,331.5,1502.0,312.0,0.941176,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABAB,1199.0,328.0,1462.4,345.75,1.054116,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABAC,1194.0,324.5,1418.4,353.75,1.090139,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABBA,1198.5,327.75,1460.6,360.0,1.098398,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABBB,1186.0,324.25,1421.0,393.75,1.214341,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABBC,1181.0,320.75,1377.0,401.75,1.252533,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABCA,1193.3,324.0,1414.6,379.5,1.171296,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABCB,1180.8,320.5,1375.0,413.25,1.289392,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ABCC,1175.8,317.0,1331.0,421.25,1.328864,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACAA,1204.7,327.0,1382.0,293.5,0.897554,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACAB,1192.2,323.5,1342.4,327.25,1.011592,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACAC,1187.2,320.0,1298.4,335.25,1.047656,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACBA,1191.7,323.25,1340.6,341.5,1.056458,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACBB,1179.2,319.75,1301.0,375.25,1.173573,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACBC,1174.2,316.25,1257.0,383.25,1.211858,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACCA,1186.5,319.5,1294.6,361.0,1.12989,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACCB,1174.0,316.0,1255.0,394.75,1.249209,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,ACCC,1169.0,312.5,1211.0,402.75,1.2888,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BAAA,1212.5,331.75,1509.2,309.5,0.932931,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BAAB,1200.0,328.25,1469.6,343.25,1.045697,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BAAC,1195.0,324.75,1425.6,351.25,1.081601,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BABA,1199.5,328.0,1467.8,357.5,1.089939,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BABB,1187.0,324.5,1428.2,391.25,1.205701,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BABC,1182.0,321.0,1384.2,399.25,1.243769,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BACA,1194.3,324.25,1421.8,377.0,1.162683,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BACB,1181.8,320.75,1382.2,410.75,1.280592,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BACC,1176.8,317.25,1338.2,418.75,1.319937,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBAA,1195.5,327.25,1401.2,312.75,0.955691,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBAB,1183.0,323.75,1361.6,346.5,1.07027,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBAC,1178.0,320.25,1317.6,354.5,1.106948,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBBA,1182.5,323.5,1359.8,360.75,1.115147,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBBB,1170.0,320.0,1320.2,394.5,1.232813,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBBC,1165.0,316.5,1276.2,402.5,1.271722,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBCA,1177.3,319.75,1313.8,380.25,1.18921,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBCB,1164.8,316.25,1274.2,414.0,1.309091,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BBCC,1159.8,312.75,1230.2,422.0,1.349321,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCAA,1188.7,322.75,1281.2,294.25,0.911696,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCAB,1176.2,319.25,1241.6,328.0,1.027408,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCAC,1171.2,315.75,1197.6,336.0,1.064133,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCBA,1175.7,319.0,1239.8,342.25,1.072884,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCBB,1163.2,315.5,1200.2,376.0,1.191759,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCBC,1158.2,312.0,1156.2,384.0,1.230769,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCCA,1170.5,315.25,1193.8,361.75,1.147502,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCCB,1158.0,311.75,1154.2,395.5,1.268645,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,BCCC,1153.0,308.25,1110.2,403.5,1.309002,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CAAA,1206.1,327.5,1397.2,292.0,0.891603,0.7025,4.425,4.05,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CAAB,1193.6,324.0,1357.6,325.75,1.005401,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CAAC,1188.6,320.5,1313.6,333.75,1.041342,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CABA,1193.1,323.75,1355.8,340.0,1.050193,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CABB,1180.6,320.25,1316.2,373.75,1.167057,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CABC,1175.6,316.75,1272.2,381.75,1.205209,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CACA,1187.9,320.0,1309.8,359.5,1.123438,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CACB,1175.4,316.5,1270.2,393.25,1.242496,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CACC,1170.4,313.0,1226.2,401.25,1.281949,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBAA,1189.1,323.0,1289.2,295.25,0.914087,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBAB,1176.6,319.5,1249.6,329.0,1.029734,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBAC,1171.6,316.0,1205.6,337.0,1.066456,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBBA,1176.1,319.25,1247.8,343.25,1.075176,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBBB,1163.6,315.75,1208.2,377.0,1.193983,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBBC,1158.6,312.25,1164.2,385.0,1.232986,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBCA,1170.9,315.5,1201.8,362.75,1.149762,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBCB,1158.4,312.0,1162.2,396.5,1.270833,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CBCC,1153.4,308.5,1118.2,404.5,1.311183,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCAA,1182.3,318.5,1169.2,276.75,0.868917,0.7025,4.425,4.05,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCAB,1169.8,315.0,1129.6,310.5,0.985714,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCAC,1164.8,311.5,1085.6,318.5,1.022472,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCBA,1169.3,314.75,1127.8,324.75,1.031771,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCBB,1156.8,311.25,1088.2,358.5,1.151807,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCBC,1151.8,307.75,1044.2,366.5,1.190902,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCCA,1164.1,311.0,1081.8,344.25,1.106913,0.7025,4.425,4.05,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCCB,1151.6,307.5,1042.2,378.0,1.229268,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+TRANS,CCCC,1146.6,304.0,998.2,386.0,1.269737,0.7025,4.425,4.05,4.55,4,2,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+FLOOD+AGRI+ENV,AAAA,1260.0,341.25,1750.0,316.25,0.92674,0.6925,4.325,4.0,4.55,4,2,4,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AAAB,1246.0,337.5,1685.2,343.5,1.017778,0.6925,4.325,4.0,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AAAC,1240.4,333.75,1613.2,345.5,1.035206,0.6925,4.325,4.0,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AABA,1247.0,337.5,1708.6,364.25,1.079259,0.6925,4.325,4.0,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AABB,1233.0,333.75,1643.8,391.5,1.173034,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AABC,1227.4,330.0,1571.8,393.5,1.192424,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AACA,1241.8,333.75,1662.6,383.75,1.149813,0.6925,4.325,4.0,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AACB,1227.8,330.0,1597.8,411.0,1.245455,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,AACC,1222.2,326.25,1525.8,413.0,1.2659,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABAA,1243.0,336.75,1642.0,319.5,0.948775,0.6925,4.325,4.0,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABAB,1229.0,333.0,1577.2,346.75,1.041291,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABAC,1223.4,329.25,1505.2,348.75,1.059226,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABBA,1230.0,333.0,1600.6,367.5,1.103604,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABBB,1216.0,329.25,1535.8,394.75,1.198937,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABBC,1210.4,325.5,1463.8,396.75,1.218894,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABCA,1224.8,329.25,1554.6,387.0,1.175399,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABCB,1210.8,325.5,1489.8,414.25,1.272657,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ABCC,1205.2,321.75,1417.8,416.25,1.293706,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACAA,1236.2,332.25,1522.0,301.0,0.905944,0.6925,4.325,4.0,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACAB,1222.2,328.5,1457.2,328.25,0.999239,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACAC,1216.6,324.75,1385.2,330.25,1.016936,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACBA,1223.2,328.5,1480.6,349.0,1.062405,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACBB,1209.2,324.75,1415.8,376.25,1.158584,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACBC,1203.6,321.0,1343.8,378.25,1.178349,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACCA,1218.0,324.75,1434.6,368.5,1.134719,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACCB,1204.0,321.0,1369.8,395.75,1.232866,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,ACCC,1198.4,317.25,1297.8,397.75,1.253743,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BAAA,1244.0,337.0,1649.2,317.0,0.940653,0.6925,4.325,4.0,4.55,4,2,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BAAB,1230.0,333.25,1584.4,344.25,1.033008,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BAAC,1224.4,329.5,1512.4,346.25,1.050835,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BABA,1231.0,333.25,1607.8,365.0,1.095274,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BABB,1217.0,329.5,1543.0,392.25,1.19044,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BABC,1211.4,325.75,1471.0,394.25,1.210284,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BACA,1225.8,329.5,1561.8,384.5,1.16692,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BACB,1211.8,325.75,1497.0,411.75,1.264006,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BACC,1206.2,322.0,1425.0,413.75,1.284938,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBAA,1227.0,332.5,1541.2,320.25,0.963158,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBAB,1213.0,328.75,1476.4,347.5,1.057034,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBAC,1207.4,325.0,1404.4,349.5,1.075385,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBBA,1214.0,328.75,1499.8,368.25,1.120152,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBBB,1200.0,325.0,1435.0,395.5,1.216923,0.6925,4.325,4.0,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBBC,1194.4,321.25,1363.0,397.5,1.237354,0.6925,4.325,4.0,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBCA,1208.8,325.0,1453.8,387.75,1.193077,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBCB,1194.8,321.25,1389.0,415.0,1.291829,0.6925,4.325,4.0,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BBCC,1189.2,317.5,1317.0,417.0,1.313386,0.6925,4.325,4.0,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BCAA,1220.2,328.0,1421.2,301.75,0.91997,0.6925,4.325,4.0,4.55,4,2,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BCAB,1206.2,324.25,1356.4,329.0,1.014649,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BCAC,1200.6,320.5,1284.4,331.0,1.032761,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BCBA,1207.2,324.25,1379.8,349.75,1.078643,0.6925,4.325,4.0,4.55,4,2,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+FLOOD+AGRI+ENV,BCBB,1193.2,320.5,1315.0,377.0,1.176287,0.6925,4.325,4.0,4.55,4,2,0,False,True,True,True,False,True,True,True,True,True,False
